taxonomy,sample
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_family_Incertae_sedis;g__Xenobotryosphaeria;s__Xenobotryosphaeria_calamagrostidis,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__unclassified_Hypocreaceae;s__Hypocreaceae_sp,ILMAH
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_family_Incertae_sedis;g__unclassified_Sporidiobolales;s__Sporidiobolales_sp,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Pseudallescheria;s__Pseudallescheria_apiosperma,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Ischnoderma;s__Ischnoderma_sp,ILMAH
k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__fungal_sp_acwVHS6_4,ILMAH
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_family_Incertae_sedis;g__Sporobolomyces;s__Sporobolomyces_gracilis,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Pleospora;s__Pleospora_herbarum,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Cryptococcus;s__Cryptococcus_adeliensis,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_zeae,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Bullera;s__Bullera_globospora,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_dimennae,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Dendrophora;s__Dendrophora_sp,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Bulleromyces;s__Bulleromyces_albus,ILMAH
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_family_Incertae_sedis;g__Rhodotorula;s__Rhodotorula_mucilaginosa,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium;s__Scedosporium_dehoogii,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_subversicolor,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unclassified_Tremellales;g__unclassified_Tremellales;s__Tremellales_sp_LH28,ILMAH
k__Fungi;p__Ascomycota;c__Ascomycota_class_Incertae_sedis;o__Ascomycota_order_Incertae_sedis;f__Ascomycota_family_Incertae_sedis;g__Zymoseptoria;s__Zymoseptoria_verkleyi,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_family_Incertae_sedis;g__Myrothecium;s__Myrothecium_gramineum,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_sp_SA7L02,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_pratorum,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Stagonospora;s__Stagonospora_sp_AX113,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Montagnulaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_sp_MDC2_5,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unclassified_Phaeosphaeriaceae;s__Phaeosphaeriaceae_sp,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_sp_S5_2,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Hormonema;s__Hormonema_sp,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_family_Incertae_sedis;g__Pseudotaeniolina;s__Pseudotaeniolina_globosa,ILMAH
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_family_Incertae_sedis;g__Candida;s__Candida_parapsilosis,ILMAH
k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__Ascomycota_sp,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_intricans,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_paraflavus,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriales_family_Incertae_sedis;g__unclassified_Trichosphaeriales;s__Trichosphaeriales_sp,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_family_Incertae_sedis;g__Periconia;s__Periconia_sp_BP9,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora;s__Sclerostagonospora_sp_87_YS_2010,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unclassified_Phaeosphaeriaceae;s__Phaeosphaeriaceae_sp,ILMAH
k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__uncultured_fungus,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__unclassified_Pleosporaceae;s__Pleosporaceae_sp,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_sp_CPC_12171,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Hannaella;s__Hannaella_luteola,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_order_Incertae_sedis;f__Plectosphaerellaceae;g__unclassified_Plectosphaerellaceae;s__Plectosphaerellaceae_sp,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Devriesia;s__Devriesia_sp,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_floriforme,ILMAH
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Mycoarthris;s__Mycoarthris_corallina,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_family_Incertae_sedis;g__Ochrocladosporium;s__Ochrocladosporium_elatum,ILMAH
k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__ascomycete_sp_IZ_1097,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_ruber,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_proliferatum,ILMAH
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Sclerotinia;s__Sclerotinia_homoeocarpa,ILMAH
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_sp_D50_3,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_dimennae,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_globosum,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Kabatiella;s__Kabatiella_sp,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Dioszegia;s__Dioszegia_hungarica,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Cryptococcus;s__Cryptococcus_cylindricus,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriales_family_Incertae_sedis;g__Camarosporium;s__Camarosporium_sp,ILMAH
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Articulospora;s__Articulospora_sp,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma_corticola,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes_versicolor,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Dioszegia;s__Dioszegia_sp_TP_Snow_Y120,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_floriforme,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_family_Incertae_sedis;g__Periconia;s__Periconia_sp,ILMAH
k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__leaf_litter_ascomycete_strain_its352,ILMAH
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_family_Incertae_sedis;g__Rhodotorula;s__Rhodotorula_slooffiae,ILMAH
k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__uncultured_fungus,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Bullera;s__Bullera_pseudoalba,ILMAH
k__Fungi;p__Ascomycota;c__Ascomycota_class_Incertae_sedis;o__Ascomycota_order_Incertae_sedis;f__Ascomycota_family_Incertae_sedis;g__Pseudorobillarda;s__Pseudorobillarda_sp,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora;s__Pyrenophora_tritici_repentis,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora;s__Sclerostagonospora_sp,ILMAH
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Crocicreas;s__Crocicreas_sp,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporales_family_Incertae_sedis;g__Phlebiella;s__Phlebiella_christiansenii,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unclassified_Dothideomycetes;f__unclassified_Dothideomycetes;g__unclassified_Dothideomycetes;s__Dothideomycetes_sp,ILMAH
k__Fungi;p__Basidiomycota;c__Basidiomycota_class_Incertae_sedis;o__Malasseziales;f__Malasseziales_family_Incertae_sedis;g__Malassezia;s__Malassezia_restricta,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tubeufiaceae;g__unclassified_Tubeufiaceae;s__Tubeufiaceae_sp,ILMAH
k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__uncultured_fungus,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unclassified_Pleosporales;g__unclassified_Pleosporales;s__Pleosporales_sp_473H,ILMAH
k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Arthoniales;f__Arthoniales_family_Incertae_sedis;g__Arthothelium;s__Arthothelium_spectabile,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_biglobosa,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unclassified_Dothideomycetes;f__unclassified_Dothideomycetes;g__unclassified_Dothideomycetes;s__Meristemomyces_frigidus,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_family_Incertae_sedis;g__Dinemasporium;s__Dinemasporium_polygonum,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_family_Incertae_sedis;g__Coniosporium;s__Coniosporium_sp_SL10201,ILMAH
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_family_Incertae_sedis;g__Rhodotorula;s__Rhodotorula_aurantiaca,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Neosetophoma;s__Neosetophoma_sp,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_pedicularis,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_family_Incertae_sedis;g__Sarocladium;s__Sarocladium_strictum,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_baccata,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriaceae;g__Cyphellophora;s__Cyphellophora_europaea,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Cochliobolus;s__Cochliobolus_sativus,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Corticium;s__Lyomyces_sp_3_MPM_2012,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Neosetophoma;s__Neosetophoma_sp,ILMAH
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_family_Incertae_sedis;g__Tetracladium;s__Tetracladium_sp_J3,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sydowii,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Setosphaeria;s__Setosphaeria_turcica,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Laetisaria;s__Laetisaria_lichenicola,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_macerans,ILMAH
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_family_Incertae_sedis;g__Sporobolomyces;s__Sporobolomyces_sp_Vega180,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Septoria;s__Septoria_glycinicola,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_aff_taibaiensis_IMUFRJ_51982,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Macrophomina;s__Macrophomina_phaseolina,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_family_Incertae_sedis;g__Ascochyta;s__Ascochyta_sp,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_family_Incertae_sedis;g__Acremonium;s__Acremonium_sp,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_madriti,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum_commune,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Cryptococcus;s__Cryptococcus_wieringae,ILMAH
k__Fungi;p__Ascomycota;c__unclassified_Ascomycota;o__unclassified_Ascomycota;f__unclassified_Ascomycota;g__unclassified_Ascomycota;s__ascomycete_sp_MA_4950,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusidium;s__Fusidium_griseum,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_psychrotolerans,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Piloderma;s__Piloderma_sphaerosporum,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Montagnulaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_pilleata,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unclassified_Pleosporales;g__unclassified_Pleosporales;s__Pleosporales_sp_r305,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Byssochlamys;s__Byssochlamys_nivea,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Ceriporiopsis;s__Ceriporiopsis_sp_DLL2011_1,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unclassified_Pleosporales;g__unclassified_Pleosporales;s__Pleosporales_sp_1_TMS_2011,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Agaricostilbaceae;g__Bensingtonia;s__Bensingtonia_sp_PYCC_5551,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Hannaella;s__Hannaella_zeae,ILMAH
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_family_Incertae_sedis;g__Tetracladium;s__Tetracladium_sp_J3,ILMAH
k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__uncultured_fungus,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tubeufiaceae;g__unclassified_Tubeufiaceae;s__Tubeufiaceae_sp,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora;s__Phialophora_livistonae,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_order_Incertae_sedis;f__Apiosporaceae;g__Arthrinium;s__Arthrinium_malaysianum,ILMAH
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__unclassified_Sporidiobolales;g__unclassified_Sporidiobolales;s__Sporidiobolales_sp,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_family_Incertae_sedis;g__Myrothecium;s__Myrothecium_carmichaelii,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_flavus,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_family_Incertae_sedis;g__Monographella;s__Monographella_cucumerina,ILMAH
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_family_Incertae_sedis;g__Sporobolomyces;s__Sporobolomyces_beijingensis,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Plenodomus;s__Plenodomus_chrysanthemi,ILMAH
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_graminis,ILMAH
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unclassified_Pezizaceae;s__uncultured_Peziza,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_laurentii,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Bullera;s__Bullera_coprosmae,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_infirmominiatum,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unclassified_Pleosporales;g__unclassified_Pleosporales;s__Pleosporales_sp_5_TMS_2011,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Stagonospora;s__Stagonospora_pseudovitensis,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_sp,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Chionosphaera;s__Chionosphaera_cuniculicola,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_dimennae,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Dioszegia;s__Dioszegia_rishiriensis,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_sp_FYB_2007a,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriaceae;g__Cyphellophora;s__Cyphellophora_sp,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Cordyceps;s__Cordyceps_bassiana,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__unclassified_Lasiosphaeriaceae;s__Lasiosphaeriaceae_sp,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Trichosporon_dermatis,ILMAH
k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__uncultured_fungus,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__unclassified_Agaricostilbomycetes;f__unclassified_Agaricostilbomycetes;g__unclassified_Agaricostilbomycetes;s__Agaricostilbomycetes_sp,ILMAH
k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__fungal_endophyte_sp_SS_1813,ILMAH
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_family_Incertae_sedis;g__Hannaella;s__Hannaella_sp_CMON52,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unclassified_Pleosporales;g__unclassified_Pleosporales;s__Pleosporales_sp_2_TMS_2011,ILMAH
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_family_Incertae_sedis;g__Rhodotorula;s__Rhodotorula_aurantiaca,ILMAH
k__Fungi;p__Basidiomycota;c__Basidiomycota_class_Incertae_sedis;o__Malasseziales;f__unclassified_Malasseziales;g__unclassified_Malasseziales;s__Malasseziales_sp,ILMAH
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_family_Incertae_sedis;g__unclassified_Sporidiobolales;s__Sporidiobolales_sp,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Bjerkandera;s__Bjerkandera_adusta,ILMAH
k__Fungi;p__unclassified_Fungi;c__unclassified_Fungi;o__unclassified_Fungi;f__unclassified_Fungi;g__unclassified_Fungi;s__uncultured_fungus,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_poae,ILMAH
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Sclerotinia;s__Sclerotinia_sclerotiorum,ILMAH
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Stictidaceae;g__Stictis;s__Stictis_confusa,ILMAH
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_sp_P2E2,ILMAH
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__Podospora_miniglutinans,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unclassified_Chaetothyriales;g__unclassified_Chaetothyriales;s__Chaetothyriales_sp,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_paneum,ILMAH
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Botryodontia;s__Botryodontia_millavensis,ILMAH
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_family_Incertae_sedis;g__Rhodotorula;s__Rhodotorula_sp_MJL_2011,ILMAH
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_caesiellus,ILMAH
k__Protista;p__Cercozoa;c__unclassified_Cercozoa;o__unclassified_Cercozoa;f__unclassified_Cercozoa;g__unclassified_Cercozoa;s__Cercozoa_sp,ILMAH
